highest_scoring_half_equal,away_team_clean_sheet_yes,handicap_1:0_away_(1:0),1st_half_-_double_chance_home_or_away,double_chance_draw_or_away,handicap_1:0_home_(1:0),over/under_under_1.5,match_score_away,1st_goal_away,highest_scoring_half_1st_half,home_team_goals_2,Team B ID,handicap_1:0_draw_(1:0),away_team_goals_2,2nd_half_-_1x2_draw,1st_half_-_asian_handicap_away_(+0.5),match_score_home,away_team_goals_3+,Team A ID,1st_half_-_handicap_home_(0:1),excluded_number_of_goals_-_first_half_3+,excluded_number_of_goals_-_away_3+,1x2_home,handicap_0:1_away_(0:1),Timestamp,excluded_number_of_goals_-_away_0,handicap_0:2_home_(0:2),1x2_draw,rest_of_the_match_(current_score_0:0)_home,rest_of_the_match_(current_score_0:0)_away,gg/ng_2+_no,asian_handicap_-0.5_home_(-0.5),Team A,over/under_over_1.5,home_team_goals_0,1st_half_-_draw_no_bet_home,home_team_clean_sheet_no,double_chance_home_or_away,gg/ng_2+_yes,2nd_half_-_gg/ng_yes,1st_half_-_over/under_under_0.5,excluded_number_of_goals_-_away_1,2nd_half_-_1x2_away,excluded_number_of_goals_-_first_half_0,1st_half_-_double_chance_home_or_draw,2nd_half_-_gg/ng_no,Start Time,excluded_number_of_goals_-_home_3+,excluded_number_of_goals_-_home_0,draw_no_bet_away,excluded_number_of_goals_-_away_2,draw_no_bet_home,Match ID,match_finished,odd/even_even,excluded_number_of_goals_-_home_2,1st_half_-_1x2_draw,1st_half_-_1x2_away,handicap_0:2_away_(0:2),1st_goal_home,away_team_goals_0,home_team_clean_sheet_yes,odd/even_odd,rest_of_the_match_(current_score_0:0)_draw,excluded_number_of_goals_-_first_half_2,handicap_0:1_draw_(0:1),excluded_number_of_goals_-_first_half_1,1st_half_-_gg/ng_no,1st_half_-_handicap_draw_(0:1),1st_goal_none,1x2_away,handicap_0:1_home_(0:1),1st_half_-_over/under_over_0.5,1st_half_-_1x2_home,asian_handicap_-0.5_away_(+0.5),1st_half_-_double_chance_draw_or_away,home_team_goals_1,Team B,away_team_goals_1,handicap_0:2_draw_(0:2),excluded_number_of_goals_-_home_1,1st_half_-_gg/ng_yes,highest_scoring_half_2nd_half,double_chance_home_or_draw,2nd_half_-_1x2_home,1st_half_-_asian_handicap_home_(-0.5),away_team_clean_sheet_no,1st_half_-_draw_no_bet_away,1st_half_-_handicap_away_(0:1),home_team_goals_3+,1st_half_-_over/under_under_1.5,1st_half_-_handicap_draw_(0:2),1st_half_-_handicap_away_(0:2),1st_half_-_handicap_home_(0:2),1st_half_-_asian_handicap_home_(-1.5),handicap_0:3_draw_(0:3),handicap_0:3_home_(0:3),over/under_over_2.5,1st_half_-_asian_handicap_away_(+1.5),over/under_under_2.5,1st_half_-_over/under_over_1.5,handicap_0:3_away_(0:3),handicap_2:0_away_(2:0),handicap_3:0_draw_(3:0),handicap_2:0_draw_(2:0),handicap_3:0_home_(3:0),over/under_under_3.5,handicap_2:0_home_(2:0),over/under_over_3.5,handicap_3:0_away_(3:0)
0.2777,N/A,0.038,0.7803,0.1648,0.8516,0.1772,0,N/A,0.4879,0.3635,951340600736578,0.1104,0.1706,0.3964,N/A,1,0.0622,601988165374472,N/A,0.4171,0.3067,0.6698,N/A,1127,0.2012,0.1624,0.2206,N/A,N/A,0.8247,0.6786,Coruxo FC,0.8228,N/A,0.9083,0.5836,0.3908,0.1753,0.2353,N/A,0.2149,0.2721,N/A,N/A,0.7647,2026-04-05 19:15,0.3563,N/A,0.1642,0.2771,0.8358,61691932,False,0.4932,0.3197,0.1923,0.0338,0.5983,N/A,0.4047,0.4164,0.5068,N/A,0.329,N/A,0.2539,0.719,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3492,Club Marino de Luanco,0.3625,0.2393,0.3241,0.281,0.2344,0.4444,0.3315,N/A,N/A,0.0917,N/A,0.2873,N/A,N/A,N/A,N/A,N/A,0.1337,0.0602,N/A,N/A,N/A,N/A,0.8061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2777,N/A,0.038,0.7803,0.1648,0.8516,0.1772,0,N/A,0.4879,0.3635,951340600736578,0.1104,0.1706,0.3964,N/A,1,0.0622,601988165374472,N/A,0.4171,0.3067,0.6698,N/A,1136,0.2012,0.1624,0.2206,N/A,N/A,0.8247,0.6786,Coruxo FC,0.8228,N/A,0.9083,0.5836,0.3908,0.1753,0.2353,N/A,0.2149,0.2721,N/A,N/A,0.7647,2026-04-05 19:15,0.3563,N/A,0.1642,0.2771,0.8358,61691932,False,0.4932,0.3197,0.1923,0.0338,0.5983,N/A,0.4047,0.4164,0.5068,N/A,0.329,N/A,0.2539,0.719,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3492,Club Marino de Luanco,0.3625,0.2393,0.3241,0.281,0.2344,0.4444,0.3315,N/A,N/A,0.0917,N/A,0.2873,N/A,N/A,N/A,N/A,N/A,0.1337,0.0602,N/A,N/A,N/A,N/A,0.8061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2785,N/A,0.038,0.7803,0.1648,0.8516,0.1772,0,N/A,0.4893,0.3626,951340600736578,0.1104,0.1679,0.3964,N/A,1,0.0624,601988165374472,N/A,0.4171,0.3067,0.6698,N/A,1145,0.2012,0.1624,0.2206,N/A,N/A,0.8247,0.6786,Coruxo FC,0.8228,N/A,0.9083,0.5789,0.3908,0.1753,0.233,N/A,0.2149,0.2721,N/A,N/A,0.767,2026-04-05 19:15,0.3563,N/A,0.1642,0.2771,0.8358,61691932,False,0.4932,0.3197,0.1923,0.0338,0.5983,N/A,0.406,0.4211,0.5068,N/A,0.329,N/A,0.2539,0.7159,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3554,Club Marino de Luanco,0.3637,0.2393,0.3241,0.2841,0.2321,0.4444,0.3315,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.1337,0.0602,N/A,N/A,N/A,N/A,0.8061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2785,N/A,0.0362,0.7803,0.1648,0.8541,0.1801,0,N/A,0.4893,0.3626,951340600736578,0.1097,0.1679,0.4016,N/A,1,0.0624,601988165374472,N/A,0.4199,0.306,0.6698,N/A,1158,0.2007,0.1619,0.2206,N/A,N/A,0.8269,0.6786,Coruxo FC,0.8199,N/A,0.9083,0.5789,0.3908,0.1731,0.233,N/A,0.2144,0.2698,N/A,N/A,0.767,2026-04-05 19:15,0.3588,N/A,0.1605,0.2789,0.8395,61691932,False,0.4932,0.3195,0.1923,0.0338,0.5964,N/A,0.406,0.4211,0.5068,N/A,0.3282,N/A,0.2519,0.7159,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3554,Club Marino de Luanco,0.3637,0.2417,0.3217,0.2841,0.2321,0.4444,0.3286,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2785,N/A,0.0362,0.7803,0.1648,0.8541,0.1801,0,N/A,0.4893,0.3626,951340600736578,0.1097,0.1679,0.4016,N/A,1,0.0624,601988165374472,N/A,0.4199,0.306,0.6698,N/A,1167,0.2007,0.1619,0.2206,N/A,N/A,0.8269,0.6786,Coruxo FC,0.8199,N/A,0.9083,0.5789,0.3908,0.1731,0.233,N/A,0.2144,0.2698,N/A,N/A,0.767,2026-04-05 19:15,0.3588,N/A,0.1605,0.2789,0.8395,61691932,False,0.4932,0.3195,0.1923,0.0338,0.5964,N/A,0.406,0.4211,0.5068,N/A,0.3282,N/A,0.2519,0.7159,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3554,Club Marino de Luanco,0.3637,0.2417,0.3217,0.2841,0.2321,0.4444,0.3286,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2804,N/A,0.0362,0.7803,0.1648,0.8541,0.1801,0,N/A,0.4797,0.3626,951340600736578,0.1097,0.1706,0.4016,N/A,1,0.0622,601988165374472,N/A,0.4199,0.306,0.6698,N/A,1176,0.2007,0.1619,0.2206,N/A,N/A,0.8269,0.6786,Coruxo FC,0.8199,N/A,0.9083,0.5836,0.3908,0.1731,0.233,N/A,0.2144,0.2698,N/A,N/A,0.767,2026-04-05 19:15,0.3588,N/A,0.1605,0.2789,0.8395,61691932,False,0.4932,0.3195,0.1923,0.0338,0.5964,N/A,0.4047,0.4164,0.5068,N/A,0.3282,N/A,0.2519,0.7159,N/A,N/A,0.1096,N/A,N/A,0.7739,0.3214,0.2197,0.3554,Club Marino de Luanco,0.3625,0.2417,0.3217,0.2841,0.2399,0.4444,0.3286,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2804,N/A,0.038,0.7854,0.1667,0.8516,0.1801,0,N/A,0.4797,0.3626,951340600736578,0.1104,0.1706,0.3971,N/A,1,0.0622,601988165374472,N/A,0.421,0.306,0.6666,N/A,1188,0.2007,0.16,0.2227,N/A,N/A,0.8255,0.6715,Coruxo FC,0.8199,N/A,0.9083,0.5836,0.3884,0.1745,0.2376,N/A,0.2144,0.2768,N/A,N/A,0.7624,2026-04-05 19:15,0.3588,N/A,0.1642,0.2789,0.8358,61691932,False,0.4932,0.3195,0.1883,0.0323,0.6,N/A,0.4047,0.4164,0.5068,N/A,0.3291,N/A,0.2499,0.7221,N/A,N/A,0.1107,N/A,N/A,0.7794,0.3285,0.2146,0.3554,Club Marino de Luanco,0.3625,0.24,0.3217,0.2779,0.2399,0.445,0.3262,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2804,N/A,0.038,0.7854,0.1667,0.8516,0.1801,0,N/A,0.4797,0.3626,951340600736578,0.1104,0.1706,0.3971,N/A,1,0.0622,601988165374472,N/A,0.421,0.306,0.6666,N/A,1196,0.2007,0.16,0.2227,N/A,N/A,0.8255,0.6715,Coruxo FC,0.8199,N/A,0.9083,0.5836,0.3884,0.1745,0.2376,N/A,0.2144,0.2768,N/A,N/A,0.7624,2026-04-05 19:15,0.3588,N/A,0.1642,0.2789,0.8358,61691932,False,0.4932,0.3195,0.1883,0.0323,0.6,N/A,0.4047,0.4164,0.5068,N/A,0.3291,N/A,0.2499,0.7221,N/A,N/A,0.1107,N/A,N/A,0.7794,0.3285,0.2146,0.3554,Club Marino de Luanco,0.3625,0.24,0.3217,0.2779,0.2399,0.445,0.3262,N/A,N/A,0.0917,N/A,0.282,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2813,N/A,0.038,0.7854,0.1667,0.8516,0.1801,0,N/A,0.4812,0.3616,951340600736578,0.1104,0.1682,0.3971,N/A,1,0.0603,601988165374472,N/A,0.421,0.306,0.6666,N/A,1206,0.2007,0.16,0.2227,N/A,N/A,0.8255,0.6715,Coruxo FC,0.8199,N/A,0.9083,0.5733,0.3884,0.1745,0.2376,N/A,0.2144,0.2768,N/A,N/A,0.7624,2026-04-05 19:15,0.3588,N/A,0.1642,0.2789,0.8358,61691932,False,0.4932,0.3195,0.1883,0.0323,0.6,N/A,0.4069,0.4267,0.5068,N/A,0.3291,N/A,0.2499,0.7221,N/A,N/A,0.1107,N/A,N/A,0.7794,0.3285,0.2146,0.3616,Club Marino de Luanco,0.3645,0.24,0.3217,0.2779,0.2375,0.445,0.3262,N/A,N/A,0.0917,N/A,0.2768,N/A,N/A,N/A,N/A,N/A,0.134,0.0584,N/A,N/A,N/A,N/A,0.8076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2813,N/A,0.0365,0.7854,0.1648,0.8529,0.183,0,N/A,0.4812,0.3616,951340600736578,0.1106,0.1682,0.4024,N/A,1,0.0603,601988165374472,N/A,0.4211,0.3064,0.6698,N/A,1217,0.1997,0.1595,0.2206,N/A,N/A,0.829,0.6786,Coruxo FC,0.817,N/A,0.9083,0.5733,0.3908,0.171,0.233,N/A,0.2147,0.2743,N/A,N/A,0.767,2026-04-05 19:15,0.3614,N/A,0.1618,0.2793,0.8382,61691932,False,0.4932,0.3193,0.1886,0.0312,0.5981,N/A,0.4069,0.4267,0.5068,N/A,0.3315,N/A,0.2473,0.7251,N/A,N/A,0.1096,N/A,N/A,0.7802,0.3214,0.2146,0.3616,Club Marino de Luanco,0.3645,0.2424,0.3193,0.2749,0.2375,0.4444,0.3233,N/A,N/A,0.0917,N/A,0.2768,N/A,N/A,N/A,N/A,N/A,0.1343,0.0566,N/A,N/A,N/A,N/A,0.8091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2813,N/A,0.0365,0.7854,0.1648,0.8529,0.183,0,N/A,0.4812,0.3616,951340600736578,0.1106,0.1682,0.4024,N/A,1,0.0603,601988165374472,N/A,0.4211,0.3064,0.6698,N/A,1231,0.1997,0.1595,0.2206,N/A,N/A,0.829,0.6786,Coruxo FC,0.817,N/A,0.9083,0.5733,0.3908,0.171,0.233,N/A,0.2147,0.2743,N/A,N/A,0.767,2026-04-05 19:15,0.3614,N/A,0.1618,0.2793,0.8382,61691932,False,0.4932,0.3193,0.1886,0.0312,0.5981,N/A,0.4069,0.4267,0.5068,N/A,0.3315,N/A,0.2473,0.7251,N/A,N/A,0.1096,N/A,N/A,0.7802,0.3214,0.2146,0.3616,Club Marino de Luanco,0.3645,0.2424,0.3193,0.2749,0.2375,0.4444,0.3233,N/A,N/A,0.0917,N/A,0.2768,N/A,N/A,N/A,N/A,N/A,0.1343,0.0566,N/A,N/A,N/A,N/A,0.8091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2794,N/A,0.0349,0.7875,0.16,0.8552,0.1969,0,N/A,0.4908,0.3648,951340600736578,0.1099,0.158,0.4118,N/A,1,0.0561,601988165374472,N/A,0.4288,0.3086,0.6773,N/A,1245,0.1931,0.151,0.2151,N/A,N/A,0.842,0.6824,Coruxo FC,0.8031,N/A,0.9083,0.5541,0.393,0.158,0.2235,N/A,0.2171,0.2588,N/A,N/A,0.7765,2026-04-05 19:15,0.3681,N/A,0.1582,0.2811,0.8418,61691932,False,0.4865,0.3181,0.1888,0.0302,0.6041,N/A,0.4239,0.4459,0.5135,N/A,0.3339,N/A,0.2373,0.7312,N/A,N/A,0.1076,N/A,N/A,0.781,0.3176,0.2125,0.3724,Club Marino de Luanco,0.3621,0.2449,0.3138,0.2688,0.2299,0.447,0.3294,N/A,N/A,0.0917,N/A,0.2629,N/A,N/A,N/A,N/A,N/A,0.1305,0.0537,N/A,N/A,N/A,N/A,0.8157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2794,N/A,0.0349,0.7875,0.16,0.8552,0.1969,0,N/A,0.4908,0.3648,951340600736578,0.1099,0.158,0.4118,N/A,1,0.0561,601988165374472,N/A,0.4288,0.3086,0.6773,N/A,1255,0.1931,0.151,0.2151,N/A,N/A,0.842,0.6824,Coruxo FC,0.8031,N/A,0.9083,0.5541,0.393,0.158,0.2235,N/A,0.2171,0.2588,N/A,N/A,0.7765,2026-04-05 19:15,0.3681,N/A,0.1582,0.2811,0.8418,61691932,False,0.4865,0.3181,0.1888,0.0302,0.6041,N/A,0.4239,0.4459,0.5135,N/A,0.3339,N/A,0.2373,0.7312,N/A,N/A,0.1076,N/A,N/A,0.781,0.3176,0.2125,0.3724,Club Marino de Luanco,0.3621,0.2449,0.3138,0.2688,0.2299,0.447,0.3294,N/A,N/A,0.0917,N/A,0.2629,N/A,N/A,N/A,N/A,N/A,0.1305,0.0537,N/A,N/A,N/A,N/A,0.8157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.0349,0.2109,0.16,0.8552,0.1969,0,N/A,0.7015,0.3635,951340600736578,0.1099,0.3625,N/A,0.752,1,0.2337,601988165374472,0.0397,0.5437,N/A,0.6773,N/A,1265,N/A,0.151,0.2151,N/A,N/A,0.842,0.6824,Coruxo FC,0.8031,N/A,0.5405,N/A,0.393,0.158,0.2531,N/A,N/A,N/A,N/A,0.4048,0.7469,2026-04-05 19:15,N/A,N/A,N/A,N/A,N/A,61691932,False,0.5135,N/A,N/A,N/A,0.6041,N/A,N/A,N/A,0.4865,N/A,0.4563,N/A,N/A,N/A,0.2122,N/A,0.1076,N/A,N/A,N/A,0.3176,0.3843,0.3492,Club Marino de Luanco,0.4037,0.2449,N/A,N/A,0.1105,0.447,N/A,0.248,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,0.1305,0.0537,N/A,N/A,N/A,N/A,0.8157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.1138,0.2071,0.3106,0.6744,N/A,1,N/A,0.7015,0.3635,951340600736578,0.2117,0.3636,0.3806,0.7545,1,0.2314,601988165374472,0.0397,0.545,0.382,0.3785,0.6,1283,N/A,0.0584,0.3187,N/A,N/A,0.6057,0.3928,Coruxo FC,N/A,N/A,0.5405,N/A,0.3382,0.3943,0.2531,N/A,0.2988,0.2811,N/A,0.4068,0.7469,2026-04-05 19:15,0.3562,N/A,0.4459,0.3192,0.5541,61691932,False,0.5135,0.3174,0.5841,0.1867,0.8076,N/A,N/A,N/A,0.4865,N/A,0.455,0.24,N/A,N/A,0.2122,N/A,0.3028,0.16,N/A,0.2292,0.6072,0.3861,0.3492,Club Marino de Luanco,0.405,0.134,0.3263,N/A,0.1105,0.3512,0.3383,0.2455,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.1138,0.2071,0.3106,0.6744,N/A,1,N/A,0.7015,0.3635,951340600736578,0.2117,0.3636,0.3806,0.7545,1,0.2314,601988165374472,0.0397,0.545,0.382,0.3785,0.6,1294,N/A,0.0584,0.3187,N/A,N/A,0.6057,0.3928,Coruxo FC,N/A,N/A,0.5405,N/A,0.3382,0.3943,0.2531,N/A,0.2988,0.2811,N/A,0.4068,0.7469,2026-04-05 19:15,0.3562,N/A,0.4459,0.3192,0.5541,61691932,False,0.5135,0.3174,0.5841,0.1867,0.8076,N/A,N/A,N/A,0.4865,N/A,0.455,0.24,N/A,N/A,0.2122,N/A,0.3028,0.16,N/A,0.2292,0.6072,0.3861,0.3492,Club Marino de Luanco,0.405,0.134,0.3263,N/A,0.1105,0.3512,0.3383,0.2455,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.1138,0.2071,0.3106,0.6744,N/A,1,N/A,0.7015,0.3635,951340600736578,0.2117,0.3636,0.3806,0.7545,1,0.2314,601988165374472,0.0397,0.545,0.382,0.3785,0.6,1301,N/A,0.0584,0.3187,N/A,N/A,0.6057,0.3928,Coruxo FC,N/A,N/A,0.5405,N/A,0.3382,0.3943,0.2531,N/A,0.2988,0.2811,N/A,0.4068,0.7469,2026-04-05 19:15,0.3562,N/A,0.4459,0.3192,0.5541,61691932,False,0.5135,0.3174,0.5841,0.1867,0.8076,N/A,N/A,N/A,0.4865,N/A,0.455,0.24,N/A,N/A,0.2122,N/A,0.3028,0.16,N/A,0.2292,0.6072,0.3861,0.3492,Club Marino de Luanco,0.405,0.134,0.3263,N/A,0.1105,0.3512,0.3383,0.2455,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.1138,0.2071,0.3106,0.6744,N/A,1,N/A,0.7015,0.3635,951340600736578,0.2117,0.3636,0.3806,0.7545,1,0.2314,601988165374472,0.0397,0.545,0.382,0.3785,0.6,1310,N/A,0.0584,0.3187,N/A,N/A,0.6057,0.3928,Coruxo FC,N/A,N/A,0.5405,N/A,0.3382,0.3943,0.2531,N/A,0.2988,0.2811,N/A,0.4068,0.7469,2026-04-05 19:15,0.3562,N/A,0.4459,0.3192,0.5541,61691932,False,0.5135,0.3174,0.5841,0.1867,0.8076,N/A,N/A,N/A,0.4865,N/A,0.455,0.24,N/A,N/A,0.2122,N/A,0.3028,0.16,N/A,0.2292,0.6072,0.3861,0.3492,Club Marino de Luanco,0.405,0.134,0.3263,N/A,0.1105,0.3512,0.3383,0.2455,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.188,N/A,0.1138,0.2071,0.3106,0.6744,N/A,1,N/A,0.7015,0.3635,951340600736578,0.2117,0.3636,0.3806,0.7545,1,0.2314,601988165374472,0.0397,0.545,0.382,0.3785,0.6,1318,N/A,0.0584,0.3187,N/A,N/A,0.6057,0.3928,Coruxo FC,N/A,N/A,0.5405,N/A,0.3382,0.3943,0.2531,N/A,0.2988,0.2811,N/A,0.4068,0.7469,2026-04-05 19:15,0.3562,N/A,0.4459,0.3192,0.5541,61691932,False,0.5135,0.3174,0.5841,0.1867,0.8076,N/A,N/A,N/A,0.4865,N/A,0.455,0.24,N/A,N/A,0.2122,N/A,0.3028,0.16,N/A,0.2292,0.6072,0.3861,0.3492,Club Marino de Luanco,0.405,0.134,0.3263,N/A,0.1105,0.3512,0.3383,0.2455,N/A,0.4595,0.7481,0.2873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1805,N/A,0.0905,0.2012,0.2994,0.7127,N/A,1,N/A,0.722,0.3642,951340600736578,0.1968,0.3561,0.3896,0.7469,1,0.1874,601988165374472,0.0412,0.5583,0.4026,0.3785,0.5776,1330,N/A,0.0649,0.3187,N/A,N/A,0.6384,0.4267,Coruxo FC,N/A,N/A,0.5836,N/A,0.3437,0.3616,0.233,N/A,0.2731,0.2442,N/A,0.4153,0.767,2026-04-05 19:15,0.3537,N/A,0.3896,0.3243,0.6104,61691932,False,0.5135,0.3176,0.5947,0.1674,0.7898,N/A,N/A,N/A,0.4865,N/A,0.4417,0.2603,N/A,N/A,0.2158,N/A,0.3028,0.1621,N/A,0.2379,0.5733,0.3836,0.3432,Club Marino de Luanco,0.4565,0.1453,0.3288,N/A,0.0976,0.3569,0.3662,0.2531,N/A,0.4164,0.743,0.2926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8199,N/A,0.1801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1805,N/A,0.0905,0.2012,0.2925,0.7127,N/A,1,N/A,0.722,0.3642,951340600736578,0.1968,0.3561,0.3896,0.7469,1,0.1874,601988165374472,0.0412,0.5583,0.4026,0.4142,0.5668,1340,N/A,0.0649,0.3254,N/A,N/A,0.6384,0.4267,Coruxo FC,N/A,N/A,0.5836,N/A,0.3358,0.3616,0.233,N/A,0.2731,0.2442,N/A,0.4153,0.767,2026-04-05 19:15,0.3537,N/A,0.3896,0.3243,0.6104,61691932,False,0.5135,0.3176,0.5947,0.1674,0.7898,N/A,N/A,N/A,0.4865,N/A,0.4417,0.2554,N/A,N/A,0.2158,N/A,0.2604,0.1778,N/A,0.2379,0.5733,0.3836,0.3432,Club Marino de Luanco,0.4565,0.1453,0.3288,N/A,0.0976,0.3716,0.3662,0.2531,N/A,0.4164,0.743,0.2926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8065,N/A,0.1935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1805,N/A,0.0905,0.2012,0.2925,0.7127,N/A,1,N/A,0.722,0.3642,951340600736578,0.1968,0.3561,0.3896,0.7469,1,0.1874,601988165374472,0.0412,0.5583,0.4026,0.4142,0.5668,1349,N/A,0.0649,0.3254,N/A,N/A,0.6384,0.4267,Coruxo FC,N/A,N/A,0.5836,N/A,0.3358,0.3616,0.233,N/A,0.2731,0.2442,N/A,0.4153,0.767,2026-04-05 19:15,0.3537,N/A,0.3896,0.3243,0.6104,61691932,False,0.5135,0.3176,0.5947,0.1674,0.7898,N/A,N/A,N/A,0.4865,N/A,0.4417,0.2554,N/A,N/A,0.2158,N/A,0.2604,0.1778,N/A,0.2379,0.5733,0.3836,0.3432,Club Marino de Luanco,0.4565,0.1453,0.3288,N/A,0.0976,0.3716,0.3662,0.2531,N/A,0.4164,0.743,0.2926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8065,N/A,0.1935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1826,N/A,0.0905,0.2012,0.2925,0.7127,N/A,1,N/A,0.7188,0.3618,951340600736578,0.1968,0.3568,0.3896,0.7469,1,0.1858,601988165374472,0.0412,0.5583,0.4026,0.4142,0.5668,1357,N/A,0.0649,0.3254,N/A,N/A,0.6384,0.4267,Coruxo FC,N/A,N/A,0.5836,N/A,0.3358,0.3616,0.233,N/A,0.2731,0.2442,N/A,0.4153,0.767,2026-04-05 19:15,0.3537,N/A,0.3896,0.3243,0.6104,61691932,False,0.5135,0.3176,0.5947,0.1674,0.7898,N/A,N/A,N/A,0.4865,N/A,0.4417,0.2554,N/A,N/A,0.2158,N/A,0.2604,0.1778,N/A,0.2379,0.5733,0.3836,0.3476,Club Marino de Luanco,0.4574,0.1453,0.3288,N/A,0.0987,0.3716,0.3662,0.2531,N/A,0.4164,0.743,0.2906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8065,N/A,0.1935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1826,N/A,0.0866,0.2025,0.2925,0.7158,N/A,1,N/A,0.7188,0.3618,951340600736578,0.1976,0.3568,0.3947,0.7469,1,0.1858,601988165374472,0.0411,0.5622,0.4053,0.4142,0.5668,1367,N/A,0.0649,0.3254,N/A,N/A,0.6393,0.4267,Coruxo FC,N/A,N/A,0.589,N/A,0.3358,0.3607,0.233,N/A,0.271,0.2421,N/A,0.4179,0.767,2026-04-05 19:15,0.3537,N/A,0.3896,0.3237,0.6104,61691932,False,0.5135,0.3176,0.5965,0.1649,0.7898,N/A,N/A,N/A,0.4865,N/A,0.4378,0.2554,N/A,N/A,0.2179,N/A,0.2604,0.1778,N/A,0.2386,0.5733,0.3796,0.3476,Club Marino de Luanco,0.4574,0.1453,0.3288,N/A,0.0987,0.3716,0.3632,0.2531,N/A,0.411,0.7411,0.2906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8048,N/A,0.1952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
